UserID,Age,F,M
U00005084,18,0,1
U00005085,35,0,1
U00005086,25,0,1
U00005087,25,1,0
U00005088,25,0,1
U00005089,27,1,0
U00005090,27,1,0
U00005091,25,0,1
U00005092,35,0,1
U00005093,32,0,1
U00005094,18,0,1
U00005095,27,1,0
U00005096,25,0,1
U00005097,35,0,1
U00005098,32,0,1
U00005099,18,0,1
U00005100,32,0,1
U00005101,25,0,1
U00005102,25,0,1
U00005103,27,1,0
U00005104,27,0,1
U00005105,32,0,1
U00005106,27,1,0
U00005107,29,1,0
U00005108,25,1,0
U00005109,29,1,0
U00005110,27,0,1
U00005111,27,0,1
U00005112,27,0,1
U00005113,25,0,1
U00005114,16,1,0
U00005115,35,0,1
U00005116,27,0,1
U00005117,25,1,0
U00005118,16,0,1
U00005119,25,1,0
U00005120,32,0,1
U00005121,25,0,1
U00005122,25,0,1
U00005123,32,0,1
U00005124,27,0,1
U00005125,29,0,1
U00005126,25,0,1
U00005127,29,0,1
U00005128,32,0,1
U00005129,29,0,1
U00005130,32,1,0
U00005131,25,1,0
U00005132,27,0,1
U00005133,18,0,1
U00005134,25,0,1
U00005135,27,0,1
U00005136,25,0,1
U00005137,18,0,1
U00005138,25,0,1
U00005139,32,0,1
U00005140,25,0,1
U00005141,18,0,1
U00005142,25,0,1
U00005143,18,0,1
U00005144,32,1,0
U00005145,27,0,1
U00005146,35,0,1
U00005147,18,0,1
U00005148,25,0,1
U00005149,27,0,1
U00005150,25,0,1
U00005151,18,0,1
U00005152,25,1,0
U00005153,25,0,1
U00005154,25,0,1
U00005155,25,0,1
U00005156,18,0,1
U00005157,27,0,1
U00005158,18,1,0
U00005159,27,0,1
U00005160,18,1,0
U00005161,25,0,1
U00005162,25,0,1
U00005163,29,0,1
U00005164,27,1,0
U00005165,27,0,1
U00005166,32,0,1
U00005167,18,0,1
U00005168,27,0,1
U00005169,32,1,0
U00005170,18,0,1
U00005171,35,0,1
U00005172,27,1,0
U00005173,16,0,1
U00005174,29,0,1
U00005175,27,1,0
U00005176,16,0,1
U00005177,29,0,1
U00005178,32,0,1
U00005179,25,0,1
U00005180,27,0,1
U00005181,25,0,1
U00005182,27,1,0
U00005183,18,1,0
U00005184,18,0,1
U00005185,27,1,0
U00005186,27,0,1
U00005187,18,0,1
U00005188,27,1,0
U00005189,29,1,0
U00005190,27,1,0
U00005191,25,1,0
U00005192,25,0,1
U00005193,27,0,1
U00005194,25,0,1
U00005195,27,0,1
U00005196,35,0,1
U00005197,35,1,0
U00005198,18,1,0
U00005199,25,1,0
U00005200,27,1,0
U00005201,32,0,1
U00005202,18,0,1
U00005203,29,1,0
U00005204,32,0,1
U00005205,25,0,1
U00005206,27,0,1
U00005207,25,0,1
U00005208,25,0,1
U00005209,32,0,1
U00005210,27,1,0
U00005211,25,0,1
U00005212,18,0,1
U00005213,18,0,1
U00005214,27,1,0
U00005215,35,1,0
U00005216,18,0,1
U00005217,25,0,1
U00005218,18,0,1
U00005219,18,0,1
U00005220,25,0,1
U00005221,35,1,0
U00005222,25,0,1
U00005223,35,0,1
U00005224,27,0,1
U00005225,18,0,1
U00005226,27,0,1
U00005227,18,0,1
U00005228,16,0,1
U00005229,25,0,1
U00005230,25,0,1
U00005231,27,0,1
U00005232,25,0,1
U00005233,25,0,1
U00005234,25,1,0
U00005235,25,0,1
U00005236,25,0,1
U00005237,25,0,1
U00005238,32,1,0
U00005239,27,0,1
U00005240,25,1,0
U00005241,25,1,0
U00005242,25,0,1
U00005243,16,0,1
U00005244,18,0,1
U00005245,29,1,0
U00005246,18,1,0
U00005247,16,1,0
U00005248,29,1,0
U00005249,29,1,0
U00005250,32,0,1
U00005251,25,1,0
U00005252,25,0,1
U00005253,35,1,0
U00005254,18,0,1
U00005255,16,0,1
U00005256,25,0,1
U00005257,25,1,0
U00005258,27,0,1
U00005259,25,0,1
U00005260,27,0,1
U00005261,27,0,1
U00005262,25,1,0
U00005263,27,0,1
U00005264,18,0,1
U00005265,29,0,1
U00005266,27,0,1
U00005267,27,0,1
U00005268,25,1,0
U00005269,18,0,1
U00005270,25,0,1
U00005271,25,1,0
U00005272,25,0,1
U00005273,35,0,1
U00005274,25,0,1
U00005275,25,0,1
U00005276,25,1,0
U00005277,25,0,1
U00005278,25,1,0
U00005279,25,1,0
U00005280,18,0,1
U00005281,25,0,1
U00005282,18,1,0
U00005283,18,0,1
U00005284,25,0,1
U00005285,18,0,1
U00005286,29,0,1
U00005287,25,0,1
U00005288,35,0,1
U00005289,29,0,1
U00005290,18,1,0
U00005291,29,0,1
U00005292,25,0,1
U00005293,25,0,1
U00005294,25,0,1
U00005295,27,0,1
U00005296,16,1,0
U00005297,25,0,1
U00005298,27,0,1
U00005299,25,0,1
U00005300,25,0,1
U00005301,25,0,1
U00005302,16,1,0
U00005303,35,1,0
U00005304,27,1,0
U00005305,18,1,0
U00005306,25,1,0
U00005307,25,0,1
U00005308,35,0,1
U00005309,25,0,1
U00005310,35,1,0
U00005311,32,0,1
U00005312,25,0,1
U00005313,35,0,1
U00005314,25,1,0
U00005315,25,0,1
U00005316,18,0,1
U00005317,25,1,0
U00005318,18,0,1
U00005319,18,0,1
U00005320,18,1,0
U00005321,25,0,1
U00005322,27,0,1
U00005323,25,0,1
U00005324,25,0,1
U00005325,32,1,0
U00005326,25,0,1
U00005327,25,0,1
U00005328,25,1,0
U00005329,25,1,0
U00005330,25,1,0
U00005331,27,0,1
U00005332,18,0,1
U00005333,25,1,0
U00005334,35,1,0
U00005335,25,0,1
U00005336,35,0,1
U00005337,27,1,0
U00005338,25,0,1
U00005339,18,0,1
U00005340,32,1,0
U00005341,25,1,0
U00005342,27,1,0
U00005343,25,1,0
U00005344,32,1,0
U00005345,25,1,0
U00005346,25,1,0
U00005347,25,0,1
U00005348,18,0,1
U00005349,32,1,0
U00005350,18,0,1
U00005351,29,1,0
U00005352,27,1,0
U00005353,25,0,1
U00005354,29,1,0
U00005355,35,0,1
U00005356,29,0,1
U00005357,18,1,0
U00005358,27,0,1
U00005359,18,0,1
U00005360,18,0,1
U00005361,32,1,0
U00005362,27,0,1
U00005363,35,0,1
U00005364,25,1,0
U00005365,18,0,1
U00005366,18,0,1
U00005367,18,0,1
U00005368,25,1,0
U00005369,25,0,1
U00005370,25,0,1
U00005371,25,0,1
U00005372,25,0,1
U00005373,18,0,1
U00005374,27,0,1
U00005375,25,0,1
U00005376,25,0,1
U00005377,18,1,0
U00005378,27,0,1
U00005379,25,0,1
U00005380,18,0,1
U00005381,25,0,1
U00005382,18,0,1
U00005383,27,0,1
U00005384,25,1,0
U00005385,25,0,1
U00005386,25,0,1
U00005387,25,1,0
U00005388,18,1,0
U00005389,29,0,1
U00005390,16,0,1
U00005391,25,0,1
U00005392,32,0,1
U00005393,27,0,1
U00005394,18,0,1
U00005395,32,0,1
U00005396,25,0,1
U00005397,18,0,1
U00005398,35,0,1
U00005399,25,0,1
U00005400,18,1,0
U00005401,18,1,0
U00005402,25,1,0
U00005403,16,0,1
U00005404,25,0,1
U00005405,32,1,0
U00005406,27,1,0
U00005407,27,1,0
U00005408,25,0,1
U00005409,29,0,1
U00005410,29,1,0
U00005411,16,1,0
U00005412,25,0,1
U00005413,27,0,1
U00005414,16,0,1
U00005415,25,1,0
U00005416,25,1,0
U00005417,18,0,1
U00005418,25,1,0
U00005419,18,1,0
U00005420,16,1,0
U00005421,27,0,1
U00005422,32,0,1
U00005423,32,1,0
U00005424,27,1,0
U00005425,18,0,1
U00005426,25,0,1
U00005427,27,0,1
U00005428,25,1,0
U00005429,25,1,0
U00005430,29,1,0
U00005431,35,0,1
U00005432,35,0,1
U00005433,27,1,0
U00005434,25,1,0
U00005435,29,0,1
U00005436,18,0,1
U00005437,25,0,1
U00005438,25,0,1
U00005439,35,0,1
U00005440,29,1,0
U00005441,32,0,1
U00005442,25,0,1
U00005443,25,0,1
U00005444,18,1,0
U00005445,25,0,1
U00005446,32,1,0
U00005447,29,0,1
U00005448,29,0,1
U00005449,18,0,1
U00005450,18,0,1
U00005451,25,1,0
U00005452,27,0,1
U00005453,18,0,1
U00005454,27,0,1
U00005455,18,1,0
U00005456,27,0,1
U00005457,18,0,1
U00005458,18,1,0
U00005459,16,1,0
U00005460,18,0,1
U00005461,32,0,1
U00005462,25,0,1
U00005463,27,0,1
U00005464,27,0,1
U00005465,25,1,0
U00005466,25,0,1
U00005467,27,0,1
U00005468,25,0,1
U00005469,27,0,1
U00005470,35,0,1
U00005471,18,0,1
U00005472,27,0,1
U00005473,25,0,1
U00005474,25,0,1
U00005475,25,0,1
U00005476,27,1,0
U00005477,27,0,1
U00005478,27,0,1
U00005479,27,0,1
U00005480,25,1,0
U00005481,29,0,1
U00005482,18,0,1
U00005483,25,1,0
U00005484,29,0,1
U00005485,25,0,1
U00005486,25,0,1
U00005487,25,0,1
U00005488,25,0,1
U00005489,18,0,1
U00005490,29,0,1
U00005491,18,0,1
U00005492,18,0,1
U00005493,27,0,1
U00005494,27,1,0
U00005495,18,1,0
U00005496,25,0,1
U00005497,25,0,1
U00005498,32,1,0
U00005499,25,1,0
U00005500,27,1,0
U00005501,25,0,1
U00005502,25,0,1
U00005503,25,1,0
U00005504,29,0,1
U00005505,25,1,0
U00005506,18,1,0
U00005507,29,0,1
U00005508,25,0,1
U00005509,25,0,1
U00005510,18,0,1
U00005511,29,0,1
U00005512,25,1,0
U00005513,27,0,1
U00005514,16,1,0
U00005515,18,0,1
U00005516,32,1,0
U00005517,35,0,1
U00005518,32,0,1
U00005519,27,0,1
U00005520,29,0,1
U00005521,25,1,0
U00005522,25,0,1
U00005523,27,0,1
U00005524,16,1,0
U00005525,16,1,0
U00005526,27,1,0
U00005527,25,0,1
U00005528,32,0,1
U00005529,18,0,1
U00005530,18,1,0
U00005531,32,0,1
U00005532,25,0,1
U00005533,32,1,0
U00005534,29,0,1
U00005535,25,0,1
U00005536,25,0,1
U00005537,35,1,0
U00005538,29,0,1
U00005539,25,1,0
U00005540,27,0,1
U00005541,35,0,1
U00005542,29,0,1
U00005543,25,0,1
U00005544,25,0,1
U00005545,27,1,0
U00005546,18,0,1
U00005547,18,1,0
U00005548,18,1,0
U00005549,32,1,0
U00005550,27,0,1
U00005551,27,1,0
U00005552,32,0,1
U00005553,27,0,1
U00005554,25,0,1
U00005555,16,0,1
U00005556,29,0,1
U00005557,27,0,1
U00005558,16,0,1
U00005559,32,0,1
U00005560,27,1,0
U00005561,25,1,0
U00005562,27,1,0
U00005563,25,1,0
U00005564,29,0,1
U00005565,18,0,1
U00005566,27,0,1
U00005567,32,0,1
U00005568,18,0,1
U00005569,18,1,0
U00005570,25,0,1
U00005571,25,1,0
U00005572,25,1,0
U00005573,27,1,0
U00005574,25,0,1
U00005575,27,0,1
U00005576,25,0,1
U00005577,32,0,1
U00005578,18,1,0
U00005579,27,1,0
U00005580,29,0,1
U00005581,25,0,1
U00005582,29,0,1
U00005583,35,0,1
U00005584,32,1,0
U00005585,25,0,1
U00005586,27,0,1
U00005587,25,0,1
U00005588,25,1,0
U00005589,25,1,0
U00005590,29,1,0
U00005591,18,0,1
U00005592,25,0,1
U00005593,32,0,1
U00005594,29,1,0
U00005595,25,0,1
U00005596,27,0,1
U00005597,18,1,0
U00005598,18,0,1
U00005599,27,0,1
U00005600,29,1,0
U00005601,27,0,1
U00005602,27,0,1
U00005603,32,0,1
U00005604,27,0,1
U00005605,18,1,0
U00005606,25,1,0
U00005607,18,0,1
U00005608,18,0,1
U00005609,32,1,0
U00005610,25,1,0
U00005611,27,1,0
U00005612,25,1,0
U00005613,27,1,0
U00005614,25,0,1
U00005615,27,0,1
U00005616,29,0,1
U00005617,25,0,1
U00005618,18,1,0
U00005619,18,1,0
U00005620,27,0,1
U00005621,25,0,1
U00005622,27,0,1
U00005623,25,0,1
U00005624,25,0,1
U00005625,25,0,1
U00005626,35,0,1
U00005627,25,0,1
U00005628,18,0,1
U00005629,25,0,1
U00005630,27,0,1
U00005631,27,0,1
U00005632,18,1,0
U00005633,32,0,1
U00005634,25,0,1
U00005635,27,1,0
U00005636,25,0,1
U00005637,16,0,1
U00005638,18,0,1
U00005639,18,1,0
U00005640,27,0,1
U00005641,25,1,0
U00005642,16,0,1
U00005643,27,1,0
U00005644,18,1,0
U00005645,25,0,1
U00005646,18,0,1
U00005647,18,0,1
U00005648,25,0,1
U00005649,18,1,0
U00005650,27,1,0
U00005651,25,1,0
U00005652,18,0,1
U00005653,32,0,1
U00005654,25,0,1
U00005655,25,1,0
U00005656,25,0,1
U00005657,32,0,1
U00005658,35,0,1
U00005659,25,0,1
U00005660,25,0,1
U00005661,25,1,0
U00005662,16,0,1
U00005663,27,1,0
U00005664,18,0,1
U00005665,18,0,1
U00005666,18,0,1
U00005667,27,0,1
U00005668,25,1,0
U00005669,35,0,1
U00005670,18,0,1
U00005671,25,0,1
U00005672,25,1,0
U00005673,27,1,0
U00005674,27,0,1
U00005675,27,0,1
U00005676,25,0,1
U00005677,25,0,1
U00005678,27,0,1
U00005679,27,0,1
U00005680,32,0,1
U00005681,25,1,0
U00005682,18,0,1
U00005683,18,1,0
U00005684,18,0,1
U00005685,25,0,1
U00005686,35,0,1
U00005687,16,1,0
U00005688,18,1,0
U00005689,25,0,1
U00005690,18,0,1
U00005691,27,0,1
U00005692,25,1,0
U00005693,25,1,0
U00005694,25,1,0
U00005695,27,1,0
U00005696,25,1,0
U00005697,25,0,1
U00005698,27,0,1
U00005699,27,0,1
U00005700,18,1,0
U00005701,25,0,1
U00005702,18,0,1
U00005703,35,0,1
U00005704,18,1,0
U00005705,18,1,0
U00005706,18,0,1
U00005707,25,0,1
U00005708,27,0,1
U00005709,18,0,1
U00005710,25,0,1
U00005711,25,0,1
U00005712,27,0,1
U00005713,32,1,0
U00005714,27,0,1
U00005715,18,0,1
U00005716,16,0,1
U00005717,25,0,1
U00005718,27,1,0
U00005719,35,0,1
U00005720,25,0,1
U00005721,29,0,1
U00005722,25,0,1
U00005723,18,0,1
U00005724,25,0,1
U00005725,18,0,1
U00005726,25,0,1
U00005727,25,0,1
U00005728,27,1,0
U00005729,18,0,1
U00005730,18,0,1
U00005731,25,1,0
U00005732,25,1,0
U00005733,25,0,1
U00005734,25,1,0
U00005735,25,0,1
U00005736,25,0,1
U00005737,29,0,1
U00005738,25,0,1
U00005739,25,0,1
U00005740,25,0,1
U00005741,32,0,1
U00005742,25,1,0
U00005743,27,1,0
U00005744,25,1,0
U00005745,18,1,0
U00005746,18,0,1
U00005747,25,0,1
U00005748,25,0,1
U00005749,25,0,1
U00005750,18,0,1
U00005751,16,1,0
U00005752,35,1,0
U00005753,18,0,1
U00005754,18,1,0
U00005755,27,1,0
U00005756,16,1,0
U00005757,16,0,1
U00005758,32,1,0
U00005759,25,1,0
U00005760,18,0,1
U00005761,25,0,1
U00005762,27,1,0
U00005763,25,1,0
U00005764,32,1,0
U00005765,25,0,1
U00005766,35,0,1
U00005767,25,0,1
U00005768,16,1,0
U00005769,29,0,1
U00005770,25,0,1
U00005771,25,0,1
U00005772,27,0,1
U00005773,25,0,1
U00005774,18,0,1
U00005775,25,0,1
U00005776,18,0,1
U00005777,16,0,1
U00005778,27,0,1
U00005779,25,0,1
U00005780,18,0,1
U00005781,25,0,1
U00005782,27,1,0
U00005783,29,1,0
U00005784,18,0,1
U00005785,25,1,0
U00005786,25,0,1
U00005787,25,0,1
U00005788,25,0,1
U00005789,25,0,1
U00005790,27,1,0
U00005791,18,0,1
U00005792,25,0,1
U00005793,25,0,1
U00005794,27,0,1
U00005795,25,0,1
U00005796,25,1,0
U00005797,25,0,1
U00005798,27,0,1
U00005799,25,0,1
U00005800,27,0,1
U00005801,25,0,1
U00005802,25,1,0
U00005803,16,0,1
U00005804,27,1,0
U00005805,25,1,0
U00005806,32,1,0
U00005807,27,0,1
U00005808,25,1,0
U00005809,25,0,1
U00005810,32,0,1
U00005811,18,0,1
U00005812,25,1,0
U00005813,25,0,1
U00005814,25,0,1
U00005815,25,0,1
U00005816,25,0,1
U00005817,25,0,1
U00005818,25,0,1
U00005819,32,0,1
U00005820,29,0,1
U00005821,25,0,1
U00005822,27,1,0
U00005823,25,0,1
U00005824,18,0,1
U00005825,25,1,0
U00005826,18,0,1
U00005827,25,0,1
U00005828,25,0,1
U00005829,25,1,0
U00005830,18,1,0
U00005831,25,0,1
U00005832,25,1,0
U00005833,27,1,0
U00005834,35,0,1
U00005835,27,1,0
U00005836,25,0,1
U00005837,25,0,1
U00005838,29,1,0
U00005839,25,0,1
U00005840,16,1,0
U00005841,27,1,0
U00005842,25,0,1
U00005843,27,0,1
U00005844,16,1,0
U00005845,25,1,0
U00005846,29,0,1
U00005847,18,1,0
U00005848,32,0,1
U00005849,27,0,1
U00005850,25,1,0
U00005851,18,1,0
U00005852,25,1,0
U00005853,32,0,1
U00005854,29,0,1
U00005855,32,0,1
U00005856,25,1,0
U00005857,29,1,0
U00005858,25,0,1
U00005859,25,0,1
U00005860,25,1,0
U00005861,32,1,0
U00005862,25,1,0
U00005863,25,1,0
U00005864,32,1,0
U00005865,25,0,1
U00005866,25,1,0
U00005867,29,1,0
U00005868,27,0,1
U00005869,25,1,0
U00005870,25,0,1
U00005871,25,1,0
U00005872,25,0,1
U00005873,18,0,1
U00005874,25,0,1
U00005875,25,0,1
U00005876,32,0,1
U00005877,18,0,1
U00005878,25,1,0
U00005879,27,0,1
U00005880,25,0,1
U00005881,27,0,1
U00005882,27,0,1
U00005883,18,1,0
U00005884,18,0,1
U00005885,25,0,1
U00005886,25,0,1
U00005887,27,1,0
U00005888,25,0,1
U00005889,32,0,1
U00005890,27,0,1
U00005891,18,0,1
U00005892,29,0,1
U00005893,25,0,1
U00005894,27,0,1
U00005895,25,0,1
U00005896,25,0,1
U00005897,25,0,1
U00005898,18,1,0
U00005899,27,0,1
U00005900,25,0,1
U00005901,27,1,0
U00005902,32,0,1
U00005903,25,0,1
U00005904,29,1,0
U00005905,27,1,0
U00005906,18,1,0
U00005907,25,0,1
U00005908,25,0,1
U00005909,18,0,1
U00005910,29,1,0
U00005911,25,1,0
U00005912,25,0,1
U00005913,18,1,0
U00005914,27,0,1
U00005915,18,0,1
U00005916,32,0,1
U00005917,32,1,0
U00005918,25,0,1
U00005919,18,0,1
U00005920,25,1,0
U00005921,25,0,1
U00005922,35,0,1
U00005923,25,0,1
U00005924,27,0,1
U00005925,25,1,0
U00005926,32,1,0
U00005927,27,0,1
U00005928,29,0,1
U00005929,27,1,0
U00005930,27,1,0
U00005931,18,1,0
U00005932,18,0,1
U00005933,25,0,1
U00005934,25,0,1
U00005935,18,0,1
U00005936,18,0,1
U00005937,25,0,1
U00005938,25,0,1
U00005939,29,1,0
U00005940,32,0,1
U00005941,25,1,0
U00005942,29,0,1
U00005943,29,1,0
U00005944,18,1,0
U00005945,27,1,0
U00005946,35,1,0
U00005947,29,1,0
U00005948,35,0,1
U00005949,18,0,1
U00005950,25,0,1
U00005951,18,0,1
U00005952,29,1,0
U00005953,16,0,1
U00005954,29,0,1
U00005955,25,1,0
U00005956,18,1,0
U00005957,18,0,1
U00005958,29,0,1
U00005959,18,1,0
U00005960,29,1,0
U00005961,29,1,0
U00005962,27,0,1
U00005963,25,0,1
U00005964,18,0,1
U00005965,25,0,1
U00005966,27,1,0
U00005967,32,0,1
U00005968,35,0,1
U00005969,29,0,1
U00005970,27,0,1
U00005971,27,0,1
U00005972,25,1,0
U00005973,16,0,1
U00005974,25,1,0
U00005975,25,0,1
U00005976,25,1,0
U00005977,27,0,1
U00005978,27,0,1
U00005979,25,0,1
U00005980,35,0,1
U00005981,27,0,1
U00005982,27,0,1
U00005983,25,0,1
U00005984,25,0,1
U00005985,18,1,0
U00005986,35,1,0
U00005987,25,0,1
U00005988,25,0,1
U00005989,16,1,0
U00005990,25,1,0
U00005991,27,1,0
U00005992,18,1,0
U00005993,32,1,0
U00005994,27,0,1
U00005995,27,1,0
U00005996,25,1,0
U00005997,25,1,0
U00005998,18,0,1
U00005999,25,1,0
U00006000,29,0,1
U00006001,25,1,0
U00006002,32,0,1
U00006003,29,1,0
U00006004,25,1,0
U00006005,25,1,0
U00006006,16,1,0
U00006007,27,0,1
U00006008,18,0,1
U00006009,25,1,0
U00006010,27,0,1
U00006011,27,0,1
U00006012,27,0,1
U00006013,25,1,0
U00006014,29,0,1
U00006015,25,1,0
U00006016,29,0,1
U00006017,27,1,0
U00006018,27,0,1
U00006019,25,0,1
U00006020,32,0,1
U00006021,25,0,1
U00006022,25,0,1
U00006023,25,0,1
U00006024,25,0,1
U00006025,25,1,0
U00006026,27,0,1
U00006027,18,0,1
U00006028,18,0,1
U00006029,25,1,0
U00006030,25,0,1
U00006031,18,1,0
U00006032,29,0,1
U00006033,32,0,1
U00006034,25,0,1
U00006035,25,1,0
U00006036,25,1,0
U00006037,29,1,0
U00006038,35,1,0
U00006039,29,1,0
U00006040,25,0,1
